Rpt Dist No,total_crime,shannon_index,normalized_shannon
1175,55,1.2101633912795224,0.5819655744214458
1176,446,1.5481336261561731,0.7444949016963198
1177,887,1.5521675280371316,0.7464347984426837
1178,350,1.752233324655957,0.8426461093205101
1179,355,1.6023475527124056,0.7705662893595848
1181,951,1.5446773170867951,0.7428327683782628
1183,761,1.469938848680895,0.70689116246732
1184,580,1.4704198749332724,0.707122487196934
1185,71,1.4453806135396985,0.6950811477835902
1186,143,1.6726260452186754,0.8043631002329008
1189,422,1.628586322829138,0.7831844705350633
1195,472,1.5210209179715217,0.7314564451486312
1199,54,1.5842854371860784,0.7618802478603196
1200,1,-0,-0
1203,1544,1.6876687680709495,0.8115971207863817
1204,792,1.6640993405405837,0.8002626220481649
1205,797,1.686029165031593,0.8108086383950798
1207,764,1.5908807634732716,0.7650519293695124
1208,1010,1.6457155314017182,0.7914218786224014
1209,416,1.6142576954883947,0.7762938573326512
1211,1477,1.6732684350023503,0.8046720244179759
1213,1612,1.5815961415777604,0.7605869700477846
1215,1551,1.6487434392156188,0.7928779944848625
1218,1564,1.6160588595612904,0.7771600341579159
1219,309,1.5775159191348833,0.7586247978197638
1231,735,1.5589104180267874,0.7496774430924624
1232,1206,1.5613168817938379,0.7508347075400633
1233,1496,1.5946099456501592,0.7668452869139014
1235,999,1.6178956208300264,0.7780433296158167
1239,2572,1.5641198951366935,0.7521826720231578
1241,2331,1.614521562482227,0.7764207505338032
1242,627,1.6009873615682921,0.769912175686827
1243,1679,1.6533206649004453,0.795079174750372
1245,1922,1.6312599654441204,0.7844702208489782
1248,1166,1.6247068549682537,0.7813188408536681
1249,2186,1.7684348996859114,0.8504374199706121
1251,1496,1.5892373626816063,0.7642616206454028
1252,669,1.6642305339328036,0.8003257127336159
1253,1144,1.6417682621635383,0.7895236433707429
1255,1033,1.6420274631853855,0.7896482927136803
1256,1814,1.6905514115871731,0.8129833792882173
1257,1339,1.6949226905370667,0.8150855201093352
1258,1799,1.7324645737461153,0.8331393496864442
1259,1994,1.6522201465510717,0.794549937295356
1263,1251,1.6102686334932845,0.7743755240132698
1265,1895,1.6424444692308757,0.7898488302316301
1266,1810,1.6766893040006718,0.8063171146644457
1267,2020,1.6715666725504326,0.803853649667925
1268,2132,1.6254119744437245,0.7816579316438333
1269,2444,1.627657225050961,0.7827376689493711
1273,1695,1.5899170749523537,0.7645884931528157
1283,1328,1.6489567689567552,0.7929805844047331
1293,229,1.6436699040881118,0.7904381398287857
1300,2,-0,-0
1303,1392,1.491971096131347,0.7174864338461219
1307,1435,1.5968712234267821,0.7679327316587036
1309,2005,1.3986654509199177,0.6726159033016305
1311,121,1.4219075508708685,0.6837929907479912
1313,2319,1.5365826704895162,0.7389400662103818
1317,1731,1.391590160978524,0.6692134080645303
1321,1724,1.6678022987989882,0.8020433685535046
1322,754,1.6465067738204366,0.7918023857936101
1323,1057,1.6384962689585056,0.7879501472471685
1324,584,1.644092238622773,0.7906412398083696
1325,466,1.5650945165545849,0.7526513658519365
1326,173,1.6152824360397497,0.7767866533698637
1327,424,1.4878528792199017,0.7155059901409727
1331,1684,1.490600902935184,0.7168275102030671
1333,1429,1.5414715158439622,0.7412911038598926
1341,1098,1.4971975316230313,0.7199998180345815
1342,786,1.656224438791393,0.796475594814483
1343,992,1.6964603436644783,0.8158249749565099
1344,597,1.5844565081375308,0.7619625155980865
1345,751,1.7727292753799533,0.8525025781431148
1346,812,1.594342135557302,0.7667164974829465
1347,1010,1.5829348453893777,0.7612307504978645
1351,1407,1.537826420409367,0.7395381834908734
1352,1066,1.6499766768899566,0.7934710564438641
1353,1094,1.6431432776509858,0.7901848860457048
1354,593,1.6924379314333113,0.813890603563738
1361,1295,1.6312786175995777,0.7844791906397048
1362,1127,1.6565999303673185,0.7966561680926442
1363,854,1.643257784563156,0.7902399522304833
1364,630,1.6021711411702872,0.7704814533405949
1365,719,1.6120907488088334,0.7752517762564932
1367,1324,1.689712626157554,0.8125800087616567
1371,1027,1.578009107675948,0.7588619713739029
1372,926,1.6220954099799918,0.7800630012756281
1373,957,1.7012788710533893,0.818142196812633
1375,801,1.6353855896544263,0.7864542267119048
1377,804,1.548841130703913,0.7448351394637968
1381,355,1.6515728262338405,0.7942386420248438
1383,1226,1.6197932158915664,0.7789558799441164
1385,1224,1.5744180305628717,0.7571350283264079
1391,520,1.5829376846333678,0.7612321158856059
1393,846,1.6643063987501237,0.8003621959988577
1394,624,1.6115844103472567,0.7750082789273173
1395,924,1.605673515030369,0.7721657391403546
1400,5,1.3321790402101223,0.6406426982957876
1401,427,1.391107739523387,0.6689814123842155
1402,396,1.4629079801342157,0.7035100294055078
1403,355,1.4381504008619364,0.6916041504586635
1405,87,1.3231229842170966,0.6362876559387373
1406,1319,1.4606974267685222,0.7024469779460724
1407,1421,1.4245993103586247,0.6850874534360751
1408,21,1.492547746309338,0.7177637439634935
1409,1020,1.4924937224133779,0.7177377639612299
1411,200,1.4921259418758315,0.7175608989086787
1412,2050,1.598732186286803,0.768827665621847
1413,979,1.5002957416978695,0.7214897421381152
1414,1082,1.550389029908947,0.7455795216327629
1415,1022,1.5072677019812473,0.7248425463134832
1416,355,1.3257805425862406,0.6375656713654162
1424,358,1.2769088074361257,0.614063334718513
1425,426,1.392304248006486,0.669556811335865
1426,122,1.5804959480543435,0.7600578888010341
1427,544,1.420713440554218,0.6832187450706226
1428,768,1.3425444362430075,0.6456274001136187
1431,2145,1.5897673538547106,0.7645164925244536
1432,779,1.4612321426710433,0.7027041219396896
1433,496,1.5232477385934173,0.7325273195046839
1434,568,1.524394950727817,0.7330790119237325
1435,846,1.4059516262708311,0.6761198129835672
1436,142,1.3683582395025031,0.658041215429938
1437,652,1.4773407446164402,0.7104507219871157
1438,710,1.5407751514616284,0.7409562233795443
1441,1262,1.5251050064595615,0.73342047655138
1443,789,1.5179043892958122,0.7299577116602196
1444,1367,1.5067064725985073,0.7245726520310565
1445,824,1.5696969796596068,0.7548646827510996
1446,567,1.521837483398393,0.7318491301126007
1449,380,1.4144065747520007,0.6801857837318188
1451,29,1.215214853532964,0.5843948142688719
1452,862,1.5142239493664231,0.7281877941820799
1453,1049,1.38553072108471,0.6662994334360737
1454,1118,1.484703442172011,0.713991431070778
1455,616,1.486029925184751,0.7146293345588793
1456,486,1.6120442932214991,0.775229435841337
1457,536,1.6091521958577375,0.7738386309998481
1458,488,1.7021235565812134,0.8185484046866672
1459,182,1.5741661215785314,0.7570138857122535
1462,42,1.6462666293266102,0.7916869007034967
1463,845,1.4031267434965422,0.6747613315270474
1464,1286,1.323914541511845,0.6366683145333082
1465,517,1.5478421889840779,0.7443547500420157
1466,451,1.4739586008323187,0.7088242546321405
1467,631,1.4149551004976768,0.6804495688561811
1468,378,1.6848073309310805,0.8102210603958803
1469,2025,1.327095792421867,0.6381981728372123
1471,78,1.4750475167350108,0.7093479124897268
1472,524,1.4933287161306823,0.718139311059606
1473,504,1.4115369602355397,0.6788057908544317
1474,436,1.6105004612731206,0.7744870096093731
1475,341,1.3291884399262517,0.6392045235628471
1476,257,1.4162652788273677,0.6810796314491562
1477,391,1.389682561900882,0.6682960468214242
1479,515,1.3902681195235906,0.6685776405142363
1483,1464,1.4617397105506813,0.7029482104939789
1484,85,1.594263112097805,0.766678495231903
1485,490,1.4336237136652195,0.6894272740685439
1486,55,1.3887582127523037,0.6678515288438562
1487,692,1.447312010637985,0.6960099534554853
1488,2013,1.6065008909369187,0.7725636228461314
1489,386,1.5249382425985893,0.7333402800863054
1491,97,1.5974892516624468,0.7682299404156111
1492,29,1.725946384324306,0.8300047631683044
1493,119,1.4599750229606072,0.7020995751490062
1494,4010,1.3824678538840875,0.6648265056623271
1495,588,1.4028277966301193,0.6746175684731548
1496,1028,1.620609080455436,0.779348227864227
1497,617,1.479020846624766,0.7112586802656488
1498,43,1.2752132809957129,0.6132479588560864
1499,391,1.3796013707030121,0.6634480186389508
1501,581,1.463604041240088,0.703844764040707
1502,397,1.6309034630163,0.784298779420751
1503,911,1.51419724144636,0.7281749503874707
1504,753,1.6218796527909776,0.7799592440000858
1505,1011,1.5891725817805935,0.764230467617191
1506,750,1.5518314575153203,0.7462731826842816
1508,152,1.7493931476126086,0.8412802728752816
1509,204,1.729445251949426,0.8316873628254671
1511,382,1.5473700853526346,0.7441277161860594
1512,625,1.6146396046188878,0.7764775168021955
1513,745,1.57587785551967,0.7578370557349875
1514,534,1.6972821032376486,0.8162201577768485
1515,736,1.6370504766127696,0.7872548680980523
1516,577,1.6698528252775908,0.8030294633474684
1517,490,1.6209419339048954,0.7795082965378529
1519,715,1.6611534855447314,0.7988459652502669
1521,557,1.68028626752854,0.8080468884790836
1522,816,1.6389805255814767,0.7881830254566612
1523,674,1.5502437753813298,0.7455096689705429
1524,378,1.4160741319905725,0.6809877092513142
1525,1222,1.524046608969565,0.7329114949480109
1526,1368,1.735734687088883,0.8347119417873629
1527,909,1.4156525797970048,0.6807849854982688
1529,612,1.664033884893311,0.8002311445355921
1531,515,1.5114892573299117,0.7268726853022687
1532,1049,1.5976294611173083,0.7682973669106826
1533,262,1.5258932214832506,0.7337995278533235
1535,913,1.5725973839398488,0.7562594823749924
1537,1,-0,-0
1538,937,1.6637044357168136,0.8000727129712061
1539,704,1.6989644487609965,0.817029194958047
1541,341,1.3829429486918534,0.6650549779700324
1542,2,0.6931471805599453,0.33333333333333337
1543,1011,1.6022232472738143,0.7705065110796478
1544,467,1.418986678865325,0.6823883482288349
1545,1029,1.5096119425963592,0.725969887750174
1546,424,1.4857459687982284,0.7144927804019909
1547,702,1.7423916932819472,0.8379132850613298
1548,2237,1.5993476230395751,0.7691236281389154
1549,1892,1.6615286274618168,0.7990263703780698
1551,96,1.658579883879097,0.7976083244635221
1553,513,1.3875843609071379,0.6672870254319365
1555,2483,1.6009265888102204,0.76988295016793
1557,1268,1.5658083045100843,0.7529946252998183
1558,1,-0,-0
1559,246,1.4832878682760098,0.7133106839241872
1562,455,1.404938115881131,0.6756324175125306
1563,533,1.4909745575183115,0.7170072000744283
1565,214,1.4704976661522688,0.7071598968655577
1566,639,1.5357452120017425,0.7385373338079613
1567,476,1.4504987410504009,0.6975424468430328
1569,478,1.5390811174989707,0.7401415652472031
1581,754,1.3495785700575076,0.6490101034373282
1583,802,1.5445518011558157,0.7427724079745373
1585,1559,1.4922184629053812,0.7176053921188484
1586,388,1.7540638125856833,0.8435263879400512
1587,106,1.5932134964386522,0.7661737367964699
1588,131,1.3835563165715619,0.6653499455694644
1589,379,1.607463194524267,0.7730263930505638
1591,1350,1.416749694495,0.6813125861429635
1595,634,1.4537560571661066,0.6991088847786116
1596,670,1.420661201384869,0.6831936233404359
1599,1006,1.4844317719647124,0.7138607853171691
1600,1,-0,-0
1601,584,1.7535990195819382,0.8433028697528703
1602,1057,1.7564256181515931,0.8446621763325453
1603,28,1.317375949138408,0.6335239162694576
1605,343,1.700962433360666,0.8179900224492856
1606,371,1.6706411497592542,0.8034085672875707
1608,177,1.5964165957045917,0.7677141019386187
1611,374,1.6788997719223926,0.8073801250340159
1612,1161,1.643071386888512,0.7901503138968693
1613,628,1.6777729538968462,0.8068382401082026
1614,25,1.2288658649922397,0.5909595631140103
1615,177,1.6557890125114554,0.7962661990362369
1617,580,1.657879962135429,0.7972717332539887
1618,228,1.6322057455761292,0.7849250449510516
1619,231,1.6212807065574273,0.7796712117464517
1621,775,1.7663998160372318,0.8494587516080306
1622,771,1.767378377737612,0.8499293403121447
1623,717,1.6640225812784935,0.8002257086459116
1633,595,1.6163902461760915,0.7773193974331793
1634,120,1.4750768050537302,0.7093619971937843
1635,59,1.5798182951378543,0.7597320066336798
1636,239,1.434041662615896,0.6896282650280391
1637,578,1.7060725327103483,0.8204474607793645
1638,578,1.6549357086576766,0.7958558466234975
1639,55,1.318415830462544,0.6340239934792722
1641,654,1.7697391089707395,0.8510646120597797
1642,329,1.7409157416287264,0.8372035023510985
1643,444,1.664190541691278,0.8003064805307748
1645,376,1.7751472842496943,0.853665394611515
1646,1,-0,-0
1651,1006,1.5725287523429687,0.7562264775535034
1653,655,1.7051347092434284,0.8199964630243796
1654,882,1.6403061484708998,0.788820515312881
1655,238,1.563774216128221,0.7520164355594036
1656,875,1.4371134593754125,0.6911054870118969
1657,733,1.5907476494155361,0.7649879150391898
1658,400,1.6196759174063315,0.7788994712964656
1659,379,1.6102208573184589,0.774352548529772
1661,140,1.4797153364004012,0.7115926592507344
1663,1090,1.6846839162211673,0.810161710465892
1664,352,1.4070700498783182,0.676657661047612
1665,296,1.3249151445361047,0.6371495028736409
1666,1,-0,-0
1667,276,1.6351528903227481,0.7863423219879614
1668,530,1.520073418006649,0.7310007939817764
1669,189,1.1533497090025884,0.5546439685295879
1671,2,0.6931471805599453,0.33333333333333337
1672,271,1.689051015744007,0.8122618414074485
1673,62,1.409067226331443,0.6776180999025132
1675,936,1.5258539770577326,0.7337806552739644
1676,527,1.511220633995535,0.7267435047848112
1677,416,1.5136717005425775,0.7279222186355803
1678,100,1.6947311765125088,0.8149934213315051
1679,93,0.7765619471497456,0.3734473566986718
1681,894,1.6384318475842672,0.7879191671147882
1682,262,1.4532686885524124,0.6988745100179243
1683,2,0.6931471805599453,0.33333333333333337
1684,1426,1.6238783001064097,0.7809203901902391
1685,723,1.7029141264438432,0.8189285884267646
1686,1,-0,-0
1687,852,1.6320557335804478,0.7848529044303039
1689,274,1.3441884245364355,0.6464179913663548
1691,186,1.5104537790001686,0.7263747254851792
1693,439,1.5229632032528957,0.7323904869297744
1695,564,1.704263870274407,0.8195776780037063
1698,570,1.6059718148178441,0.7723091910150509
1699,210,1.4845539270653272,0.7139195295031279
1700,1,-0,-0
1701,1256,1.455852780692739,0.7001171956566075
1703,117,1.2655342674887888,0.6085933372603742
1705,292,1.4942282543336567,0.7185718974944465
1707,201,1.2994030355193444,0.6248807718199413
1708,586,1.4974641241779667,0.7201280219535625
1709,171,1.4669036541842537,0.705431542451174
1712,337,1.499325173186118,0.7210229973451996
1713,183,1.6412446761013004,0.7892718516989198
1714,269,1.3569804787495356,0.6525696690916956
1715,359,1.4482429969872344,0.6964576632518844
1716,309,1.5148229556250095,0.7284758553016545
1717,270,1.706299678401428,0.8205566947667244
1718,307,1.4703576794494426,0.7070925774915717
1719,35,1.3336962959108518,0.6413723440541885
1721,410,1.6258237314813262,0.7818559449225664
1722,566,1.632132619637409,0.784889878808001
1723,755,1.6053597144563334,0.7720148329630249
1725,176,1.6682279180042527,0.802248048125752
1727,333,1.5864867293619815,0.762938845628894
1728,330,1.6093769000763023,0.7739466908871114
1729,700,1.1429503482627181,0.5496429331403124
1732,1,-0,-0
1735,821,1.563614071210546,0.7519394221332191
1736,1,-0,-0
1737,617,1.603248302708802,0.7709994585438789
1738,232,1.6633840329973617,0.7999186318330592
1739,96,1.6342927294176766,0.7859286720305902
1743,273,1.49640143294023,0.7196169754940029
1745,1138,1.603514140830743,0.77112729965728
1747,695,1.5649741976685665,0.7525935046985418
1749,476,1.606592224376764,0.7726075449463755
1751,670,1.615999625335696,0.7771315485167439
1752,998,1.686552163644969,0.8110601475637161
1753,372,1.615247372006943,0.7767697911344491
1754,471,1.7333873381418374,0.8335831055589833
1755,141,1.5749908690815482,0.7574105054231162
1756,568,1.472562973665283,0.7081530998345363
1757,465,1.5239881801424455,0.7328833966216342
1758,286,1.515002877386134,0.728562379379162
1759,257,1.5628394923130409,0.7515669284218165
1761,852,1.5281096362401887,0.7348653980461194
1762,762,1.6786582175777447,0.807263961948973
1763,138,1.6649896626499519,0.8006907764788246
1764,2403,1.2803724541450134,0.6157289966952809
1765,110,1.7527672684901956,0.8429028820277665
1766,186,1.5891894522543186,0.764238580600118
1767,1031,1.6028424214376147,0.7708042709115016
1768,236,1.628457911658102,0.7831227178151805
1771,314,1.522374833105843,0.7321075406986545
1772,261,1.7096657472250958,0.82217543169979
1773,21,1.3007977740762553,0.6255514992864053
1774,42,1.5259327957800426,0.733818559067233
1775,250,1.7810995785484776,0.8565278431004372
1776,300,1.5694611822653375,0.7547512881739774
1777,411,1.4623494895448126,0.7032414522042695
1778,48,1.3586637383386089,0.6533791458455904
1779,376,1.6087581325414624,0.7736491266024526
1781,1205,1.6091020115062271,0.7738144974281632
1782,917,1.497257485261907,0.7200286496404111
1783,418,1.4777813178541623,0.7106625929288524
1784,1,-0,-0
1785,1284,1.5670936119895742,0.7536127275420441
1787,628,1.6367449006130605,0.7871079171049207
1788,439,1.1970320693705772,0.5756507434219952
1791,853,1.6673041753761082,0.801803821822858
1792,572,1.630424389936287,0.7840683939684983
1793,807,1.6505192784740046,0.7937319926486922
1794,1415,1.6830469590482788,0.8093745004674008
1795,917,1.593018247602659,0.7660798419539945
1796,561,1.5370311295547465,0.7391557294335316
1797,593,1.586228375482157,0.7628146036751549
1798,438,1.5800633929882304,0.7598498737847699
1799,438,1.591598368775138,0.7653970245729518
1801,2073,1.6100957454003793,0.7742923824151822
1802,2427,1.6253335664916229,0.7816202253892789
1803,508,1.5874003266944925,0.7633781930758883
1804,1314,1.5503280090327076,0.7455501767942492
1805,508,1.6395306329692698,0.788447571190103
1806,840,1.6279216368171714,0.7828648241306592
1821,1866,1.647963033820132,0.792502698820212
1822,2881,1.6605443068246957,0.7985530122107967
1823,1942,1.6203919846595911,0.7792438268548725
1824,1756,1.6167345209330832,0.7774849585947178
1826,1474,1.5859736154640485,0.7626920900035743
1827,1371,1.6540231550436706,0.7954170010990069
1829,1212,1.5539300883594656,0.7472824107881166
1831,1155,1.5773924724576214,0.7585654325167305
1832,1205,1.74249370901284,0.8379623442576803
1834,1231,1.6345824262358342,0.7860679867515626
1835,345,1.5916824820587743,0.76543747451201
1836,843,1.5421815674195836,0.7416325664888673
1837,1462,1.6368390066881027,0.7871531725608476
1838,498,1.5286556553777757,0.7351279777467952
1839,484,1.6256760576751865,0.7817849288333041
1841,1874,1.6506780202231666,0.7938083312934582
1842,2423,1.6475046153415822,0.79228224613166
1844,1932,1.6873064391601154,0.8114228774121047
1846,1510,1.5827498099314963,0.7611417672520397
1849,1598,1.5916201922189352,0.7654075194309989
1851,644,1.4945590046369404,0.7187309547685531
1861,944,1.608156242210577,0.7733596785372768
1862,1605,1.6209035011855084,0.7794898143066304
1863,1337,1.605022982679432,0.7718528992081432
1864,707,1.6083290451797445,0.7734427791994998
1871,744,1.522286391742595,0.7320650093932654
1881,953,1.4782308724491309,0.7108787829904424
1891,518,1.5773903526154347,0.758564413088127
1901,415,1.5029227984057976,0.7227530893663359
1902,817,1.6957575507495397,0.8154870030054586
1903,30,1.6985833529827905,0.8168459266282733
1904,419,1.6743668906185154,0.805200269908002
1905,328,1.6113828977377422,0.7749113718465095
1906,322,1.7176274813693393,0.8260042164887155
1907,451,1.6020113562472715,0.7704046130352471
1908,417,1.6890975041207015,0.8122841975909539
1909,292,1.740421051758559,0.8369656068102758
1911,125,1.3822907943954255,0.6647413580469154
1912,387,1.518720160174562,0.730350014527311
1913,679,1.7312851393143331,0.832572161617849
1915,475,1.6941140771930003,0.8146966592888415
1916,558,1.7481346982797128,0.8406750866713554
1917,671,1.6364647984574126,0.7869732164412887
1918,1006,1.671495885673424,0.8038196083757849
1919,211,1.3901495502163717,0.6685206207303942
1921,827,1.6822168986155217,0.8089753257774085
1924,942,1.7115973596132597,0.8231043409042312
1925,538,1.7357486863598273,0.8347186740136185
1931,133,1.661777261405821,0.7991459380307403
1934,126,1.7922325726539772,0.8618816815625207
1935,283,1.5611506738927408,0.7507547784351736
1936,167,1.6867864207954386,0.8111728014401413
1941,187,1.6334140777670607,0.7855061299042527
1942,2,-0,-0
1943,311,1.697727199302798,0.8164342037388186
1944,470,1.6871494483421785,0.8113473807872705
1945,156,1.4885292413100504,0.7158312515520736
1951,291,1.5400898950180977,0.7406266846886047
1952,327,1.6709039857717742,0.803534964691514
1954,854,1.5316676155772888,0.7365764244278593
1955,193,1.4689226864181295,0.7064024917149099
1956,176,1.4658550282047682,0.704927259951057
1958,640,1.6650531489689728,0.8007213069446966
1959,552,1.7417340796408316,0.837597039748377
1961,832,1.6848061711653946,0.810220502666479
1962,997,1.5580306324509856,0.7492543556633775
1963,484,1.6188840678908072,0.7785186721734065
1964,645,1.6498285880654897,0.7933998407729742
1966,627,1.6188902590508103,0.7785216494920179
1967,612,1.6756839443020222,0.8058336388472619
1969,479,1.6874250836514948,0.8114799333518853
1971,533,1.6653036024727434,0.8008417496206509
1972,682,1.6256211768485915,0.7817585367345146
1974,910,1.6903949731986299,0.8129081483257652
1975,273,1.3715279791624773,0.6595655379927226
1977,607,1.6025472717866494,0.7706623339322457
1979,186,1.5746300829700142,0.7572370039784722
1981,1064,1.7042165276756713,0.8195549110262333
1982,656,1.7194442245857864,0.8268778852983611
1983,1085,1.7064454180719701,0.8206267807333751
1984,1261,1.6731742184989131,0.8046267158572163
1985,2132,1.6160243757887423,0.7771434509687004
1987,636,1.599253837679346,0.769078526914212
1988,533,1.6321222843506207,0.7848849085856691
1989,144,1.5542732721250838,0.7474474472937069
1991,683,1.65542762685813,0.7960924092729366
1993,472,1.7051829539690184,0.8200196638331656
1994,722,1.6969985436630677,0.816083794446167
1995,697,1.6275943101618364,0.7827074132831917
1996,1,-0,-0
1998,1120,1.498098739024216,0.720433207184082
1999,1017,1.5293180730469296,0.7354465333088903
2001,763,1.381644264524267,0.6644304429006131
2002,849,1.5700389001026576,0.7550291117269556
2004,763,1.5474636598162472,0.7441727159909286
2005,681,1.6219240567477737,0.7799805977895077
2011,906,1.4853925524477176,0.7143228230632406
2013,660,1.664463062791664,0.800437535477463
2014,780,1.6212780037423544,0.7796699119671511
2015,801,1.6266912765517578,0.7822731459128528
2016,515,1.6739886705104818,0.8050183844832605
2017,699,1.5941876039809593,0.7666421835033296
2019,1767,1.5554207078682574,0.7479992472458454
2021,655,1.4808873515078032,0.7121562793784997
2022,1282,1.532660945992389,0.737054115382469
2023,1107,1.5256022450349263,0.7336595977603192
2024,1653,1.6302574321361152,0.7839881042383832
2025,723,1.6240021712874149,0.7809799596364209
2026,1035,1.5681574734821133,0.7541243367752037
2027,1839,1.6190901588955458,0.7786177809969093
2029,2612,1.6723342177026914,0.8042227608628657
2031,988,1.5677310016024013,0.753919247153224
2033,1761,1.5490473747889233,0.7449343219033491
2034,908,1.639642398006043,0.7885013188115355
2035,705,1.6584382261716728,0.7975402015061872
2036,839,1.6255235929507228,0.7817116087993393
2038,759,1.6583078345528928,0.7974774963922581
2039,768,1.6247684649327239,0.7813484689837382
2041,612,1.411956938597348,0.6790077577543856
2042,740,1.5218929658421896,0.7318758115281079
2044,709,1.6410066834405694,0.7891574014217849
2045,520,1.6457189547708402,0.7914235249149532
2046,540,1.6075815744703013,0.7730833217709252
2049,755,1.6676135540093793,0.8019526014961837
2053,555,1.5735709148737633,0.7567276517918292
2054,478,1.5682441385734351,0.7541660138743598
2055,809,1.5897111400516013,0.7644894593994619
2056,865,1.6453156873205041,0.7912295942647026
2058,636,1.6979463052611303,0.8165395714319903
2062,1078,1.538410364759266,0.7398190013634581
2063,456,1.550503349772925,0.745634497866375
2064,377,1.5880371964837456,0.7636844627047709
2069,1418,1.6669427300209005,0.8016300033490212
2071,813,1.6280606435315226,0.7829316722298074
2073,283,1.5876204539106245,0.7634840518902477
2074,672,1.6869520462942398,0.8112524504687296
2076,932,1.6520676468980304,0.7944766004642959
2079,682,1.6471110831003208,0.7920929971273608
2081,804,1.5630978410894905,0.751691167921351
2083,347,1.7148624862259503,0.824674534894899
2088,731,1.759602157925512,0.846189769058885
2091,275,1.536329604494547,0.7388183671917286
2093,401,1.6166891222054698,0.7774631264216543
2097,412,1.5775206121019778,0.7586270546598819
2099,452,1.6667969153069948,0.801559881294141
2101,124,1.5752930212544183,0.7575558099035806
2102,172,1.6597262444793714,0.7981596073812176
2103,505,1.5264310253588382,0.7340581568480838
2104,335,1.6972913201635138,0.8162245901812611
2105,784,1.7224590348969877,0.8283277025934248
2106,141,1.5313214884987811,0.7364099724879658
2107,572,1.7039942296803385,0.8194480082877447
2111,373,1.6158689135743374,0.7770686894467779
2113,355,1.625135139623098,0.7815248022362122
2114,360,1.5845976399114325,0.7620303856348598
2115,570,1.67655247066602,0.8062513117400022
2118,498,1.6803134157991184,0.8080599440375277
2125,520,1.6310116384549391,0.7843508008103746
2126,787,1.6197507572384784,0.7789354616480321
2128,625,1.6430848163950642,0.7901567721243707
2129,494,1.7045524528856437,0.8197164569044123
2131,44,1.0620618296407323,0.5107437782467146
2132,198,1.5909492334702093,0.7650848564778563
2133,466,1.7180315262934902,0.8261985210248384
2134,771,1.6261464604433702,0.7820111447469305
2136,1412,1.697833000134665,0.8164850831839707
2137,728,1.6886582351321358,0.8120729538604805
2138,640,1.6525756863567702,0.7947209158001959
2139,797,1.6622640900096004,0.799380053101552
2141,520,1.5952747857326766,0.7671650074105788
2142,408,1.6329185649376314,0.7852678386036813
2143,1386,1.2634958415739932,0.6076130616075425
2144,521,1.6707818780113612,0.80347624327138
2145,501,1.6985121667402643,0.8168116932819158
2146,1434,1.6498429438783844,0.7934067444596645
2147,439,1.6087409506828365,0.7736408638750416
2148,523,1.6545260710233198,0.7956588525622815
2149,575,1.5661916646507665,0.7531789825577638
2155,1104,1.5552992647796382,0.7479408454652784
2156,3342,1.1567108725812767,0.5562603465384512
2157,2004,1.6152299317780994,0.7767614041572276
2158,1785,1.5047715662760712,0.7236421587790688
2159,184,1.6760014326621038,0.8059863184748051
2161,355,1.6745091922161137,0.8052687025110572
2162,215,1.5885373814490515,0.7639250008277622
2169,207,1.5126384437564693,0.7274253271551525
2172,276,1.645500762621381,0.7913185966709579
2173,434,1.641365215181743,0.7893298187434491
2175,1040,1.5810426845142318,0.7603208134608188
2177,1318,1.668934034280057,0.8025876182755499
2183,645,1.5846514340787181,0.7620562551609836
2185,685,1.491622097316998,0.7173186008932093
2187,1318,1.6482233866302436,0.7926279020562217
2189,1691,1.4328142066751068,0.6890379834951437
2196,413,1.6716380606938401,0.8038879801080825
2197,164,1.5703325163914412,0.7551703113148731
2198,37,1.6489544030046102,0.7929794466222575
2199,1,-0,-0
